date,total_transactions,total_amount,avg_amount,fraud_count,fraud_rate,avg_fraud_score,max_fraud_score
2014-12-06,25,1213.36,48.5344,0,0.0,0.0649,0.405
2014-12-07,39,1675.54,42.9626,0,0.0,0.031,0.1901
2014-12-08,29,1862.27,64.2162,0,0.0,0.091,0.4122
2014-12-09,31,1407.39,45.3997,0,0.0,0.0652,0.3121
2014-12-10,25,1148.41,45.9364,0,0.0,0.0533,0.2695
2014-12-11,24,1460.79,60.8662,0,0.0,0.0763,0.4292
2014-12-12,33,2183.55,66.1682,0,0.0,0.053,0.2153
2014-12-13,27,1581.92,58.5896,0,0.0,0.0622,0.3504
2014-12-14,31,1771.01,57.1294,0,0.0,0.0656,0.4665
2014-12-15,33,1938.57,58.7445,0,0.0,0.0336,0.2003
2014-12-16,30,1435.52,47.8507,0,0.0,0.0519,0.4052
2014-12-17,26,1484.53,57.0973,0,0.0,0.0804,0.4247
2014-12-18,16,844.26,52.7662,0,0.0,0.0609,0.3115
2014-12-19,29,1410.42,48.6352,0,0.0,0.0646,0.5022
2014-12-20,25,458.84,18.3536,0,0.0,0.0352,0.1855
2014-12-21,27,942.14,34.8941,0,0.0,0.0264,0.1066
2014-12-22,23,986.25,42.8804,0,0.0,0.061,0.5348
2014-12-23,24,867.51,36.1462,0,0.0,0.0477,0.3522
2014-12-24,21,1620.37,77.1605,0,0.0,0.0607,0.2874
2014-12-25,31,1441.58,46.5026,0,0.0,0.0495,0.2626
2014-12-26,32,1532.41,47.8878,0,0.0,0.0613,0.5239
2014-12-27,33,1046.67,31.7173,0,0.0,0.0493,0.3245
2014-12-28,28,1038.81,37.1004,0,0.0,0.0466,0.1594
2014-12-29,29,1502.35,51.8052,0,0.0,0.0408,0.224
2014-12-30,39,1284.53,32.9367,0,0.0,0.0384,0.3704
2014-12-31,27,678.31,25.1226,0,0.0,0.0375,0.2427
2015-01-01,28,953.19,34.0425,0,0.0,0.0477,0.452
2015-01-02,19,1084.02,57.0537,0,0.0,0.0631,0.2363
2015-01-03,27,1053.23,39.0085,0,0.0,0.0345,0.12
2015-01-04,28,939.17,33.5418,0,0.0,0.0356,0.1905
2015-01-05,30,1351.42,45.0473,0,0.0,0.055,0.4774
2015-01-06,35,1628.8,46.5371,0,0.0,0.0359,0.1178
2015-01-07,31,756.64,24.4077,0,0.0,0.0474,0.3923
2015-01-08,21,760.66,36.2219,0,0.0,0.0473,0.1989
2015-01-09,26,1194.38,45.9377,0,0.0,0.0496,0.2143
2015-01-10,37,3005.61,81.2327,0,0.0,0.0386,0.1887
2015-01-11,33,1055.68,31.9903,0,0.0,0.0453,0.3318
2015-01-12,34,1471.9,43.2912,0,0.0,0.0514,0.3079
2015-01-13,33,965.59,29.2603,0,0.0,0.0289,0.1577
2015-01-14,27,1179.68,43.6919,0,0.0,0.052,0.2353
2015-01-15,30,1760.79,58.693,0,0.0,0.0684,0.5644
2015-01-16,25,754.09,30.1636,0,0.0,0.0813,0.536
2015-01-17,31,1378.02,44.4523,0,0.0,0.0571,0.3
2015-01-18,28,1291.55,46.1268,0,0.0,0.033,0.2348
2015-01-19,28,1120.62,40.0221,0,0.0,0.0304,0.1769
2015-01-20,29,1557.02,53.6903,0,0.0,0.0513,0.3881
2015-01-21,31,1126.87,36.3506,0,0.0,0.0498,0.2818
2015-01-22,32,885.97,27.6866,0,0.0,0.0523,0.1662
2015-01-23,18,-161.98,-8.9989,0,0.0,0.0622,0.3227
2015-01-24,26,845.83,32.5319,0,0.0,0.042,0.1667
2015-01-25,29,1396.1,48.1414,0,0.0,0.0519,0.3968
2015-01-26,23,583.42,25.3661,0,0.0,0.0301,0.1522
2015-01-27,32,1962.63,61.3322,0,0.0,0.0347,0.2042
2015-01-28,27,1137.93,42.1456,0,0.0,0.0464,0.3086
2015-01-29,25,1410.88,56.4352,0,0.0,0.059,0.3179
2015-01-30,33,336.54,10.1982,0,0.0,0.0427,0.2179
2015-01-31,32,1315.22,41.1006,0,0.0,0.0582,0.2571
2015-02-01,20,809.98,40.499,0,0.0,0.0699,0.2241
2015-02-02,26,755.73,29.0665,0,0.0,0.0309,0.1163
2015-02-03,37,2034.29,54.9808,0,0.0,0.0662,0.2811
2015-02-04,31,816.73,26.3461,0,0.0,0.0333,0.324
2015-02-05,31,1740.55,56.1468,0,0.0,0.0488,0.3496
2015-02-06,28,1538.64,54.9514,0,0.0,0.0414,0.1881
2015-02-07,29,1621.46,55.9124,0,0.0,0.0346,0.1328
2015-02-08,33,1648.59,49.9573,0,0.0,0.0587,0.2361
2015-02-09,26,977.81,37.6081,0,0.0,0.0416,0.2119
2015-02-10,29,902.5,31.1207,0,0.0,0.0692,0.4762
2015-02-11,32,1708.19,53.3809,0,0.0,0.0611,0.3436
2015-02-12,20,709.78,35.489,0,0.0,0.0476,0.2567
2015-02-13,29,2067.37,71.2886,0,0.0,0.0784,0.4904
2015-02-14,25,1001.62,40.0648,0,0.0,0.0392,0.1364
2015-02-15,30,1343.33,44.7777,0,0.0,0.0717,0.5062
2015-02-16,22,901.42,40.9736,0,0.0,0.0514,0.3685
2015-02-17,31,1081.13,34.8752,0,0.0,0.0406,0.1597
2015-02-18,28,1442.56,51.52,0,0.0,0.0687,0.5231
2015-02-19,31,1064.13,34.3268,0,0.0,0.0403,0.2996
2015-02-20,31,2139.26,69.0084,0,0.0,0.0535,0.2898
2015-02-21,28,1004.36,35.87,0,0.0,0.057,0.471
2015-02-22,31,1792.15,57.8113,0,0.0,0.061,0.3769
2015-02-23,27,1892.79,70.1033,0,0.0,0.0671,0.5398
2015-02-24,33,1189.2,36.0364,0,0.0,0.0359,0.155
2015-02-25,39,1403.93,35.9982,0,0.0,0.0643,0.2436
2015-02-26,29,1736.85,59.8914,0,0.0,0.0437,0.2806
2015-02-27,36,1930.91,53.6364,0,0.0,0.0652,0.3325
2015-02-28,28,1178.68,42.0957,0,0.0,0.0461,0.2335
2015-03-01,25,996.18,39.8472,0,0.0,0.0494,0.2103
2015-03-02,39,1486.03,38.1033,0,0.0,0.045,0.1711
2015-03-03,27,2257.18,83.5993,0,0.0,0.0455,0.2435
2015-03-04,40,1208.28,30.207,0,0.0,0.0478,0.3031
2015-03-05,26,1428.29,54.9342,0,0.0,0.0815,0.4588
2015-03-06,24,49.99,2.0829,0,0.0,0.0609,0.3821
2015-03-07,30,1169.0,38.9667,0,0.0,0.0503,0.2752
2015-03-08,26,1342.26,51.6254,0,0.0,0.0353,0.1896
2015-03-09,24,1212.37,50.5154,0,0.0,0.0808,0.5802
2015-03-10,30,1219.74,40.658,0,0.0,0.0378,0.2177
2015-03-11,29,2359.19,81.3514,0,0.0,0.0487,0.3799
2015-03-12,25,1290.91,51.6364,0,0.0,0.0397,0.1074
2015-03-13,41,1524.91,37.1929,0,0.0,0.0496,0.284
2015-03-14,26,1596.38,61.3992,0,0.0,0.0528,0.2527
2015-03-15,31,1130.74,36.4755,0,0.0,0.0314,0.1712
2015-03-16,34,2850.85,83.8485,0,0.0,0.045,0.2561
2015-03-17,20,1044.62,52.231,0,0.0,0.0537,0.2821
2015-03-18,21,666.95,31.7595,0,0.0,0.0491,0.3051
2015-03-19,23,1200.91,52.2135,0,0.0,0.0414,0.1297
2015-03-20,27,1172.94,43.4422,0,0.0,0.0409,0.1662
2015-03-21,29,1112.78,38.3717,0,0.0,0.0305,0.1229
2015-03-22,33,1355.91,41.0882,0,0.0,0.0464,0.2928
2015-03-23,35,1577.95,45.0843,0,0.0,0.0565,0.4069
2015-03-24,26,727.94,27.9977,0,0.0,0.0418,0.3438
2015-03-25,34,1325.64,38.9894,0,0.0,0.039,0.1259
2015-03-26,29,746.83,25.7528,0,0.0,0.0665,0.4997
2015-03-27,34,1214.8,35.7294,0,0.0,0.0529,0.5303
2015-03-28,24,655.64,27.3183,0,0.0,0.056,0.2065
2015-03-29,35,1009.48,28.8423,0,0.0,0.0264,0.1001
2015-03-30,36,1920.12,53.3367,0,0.0,0.0324,0.2856
2015-03-31,40,1528.09,38.2023,0,0.0,0.0371,0.2824
2015-04-01,37,1971.06,53.2719,0,0.0,0.0476,0.4806
2015-04-02,23,953.05,41.437,0,0.0,0.0559,0.361
2015-04-03,20,1062.41,53.1205,0,0.0,0.0569,0.4658
2015-04-04,26,980.12,37.6969,0,0.0,0.0312,0.1104
2015-04-05,33,1010.13,30.61,0,0.0,0.0417,0.5288
2015-04-06,33,2879.49,87.2573,0,0.0,0.0284,0.1402
2015-04-07,31,1872.69,60.4094,0,0.0,0.0475,0.238
2015-04-08,20,-6.0,-0.3,0,0.0,0.022,0.1161
2015-04-09,23,1811.65,78.7674,0,0.0,0.0628,0.2609
2015-04-10,20,918.57,45.9285,0,0.0,0.0543,0.2126
2015-04-11,27,503.23,18.6381,0,0.0,0.0536,0.4278
2015-04-12,28,1194.3,42.6536,0,0.0,0.0717,0.5923
2015-04-13,29,1422.28,49.0441,0,0.0,0.0362,0.1589
2015-04-14,38,1295.02,34.0795,0,0.0,0.056,0.3243
2015-04-15,34,2060.54,60.6041,0,0.0,0.0657,0.4575
2015-04-16,23,1012.44,44.0191,0,0.0,0.0487,0.4226
2015-04-17,32,1286.1,40.1906,0,0.0,0.0702,0.3456
2015-04-18,33,152.12,4.6097,0,0.0,0.0693,0.4024
2015-04-19,24,1054.47,43.9362,0,0.0,0.0591,0.3282
2015-04-20,25,624.41,24.9764,0,0.0,0.0423,0.2154
2015-04-21,32,1558.91,48.7159,0,0.0,0.0728,0.7504
2015-04-22,20,702.68,35.134,0,0.0,0.0535,0.4934
2015-04-23,28,1278.17,45.6489,0,0.0,0.0552,0.2367
2015-04-24,28,1991.65,71.1304,0,0.0,0.0852,0.5795
2015-04-25,27,879.91,32.5893,0,0.0,0.0619,0.6181
2015-04-26,27,2161.58,80.0585,0,0.0,0.0397,0.1359
2015-04-27,30,1330.67,44.3557,1,0.045454545454545456,0.0697,0.7059
2015-04-28,30,901.69,30.0563,0,0.0,0.0463,0.375
2015-04-29,23,728.65,31.6804,0,0.0,0.0525,0.2527
2015-04-30,23,1039.34,45.1887,0,0.0,0.0736,0.2899
2015-05-01,30,2661.48,88.716,0,0.0,0.0528,0.2469
2015-05-02,34,1639.63,48.2244,0,0.0,0.0503,0.5688
2015-05-03,34,1625.54,47.81,0,0.0,0.0416,0.1528
2015-05-04,29,1333.71,45.99,0,0.0,0.0474,0.3707
2015-05-05,31,1876.36,60.5277,1,0.045454545454545456,0.0446,0.3068
2015-05-06,30,1768.65,58.955,0,0.0,0.0402,0.22
2015-05-07,23,767.0,33.3478,0,0.0,0.0739,0.4491
2015-05-08,30,1243.02,41.434,0,0.0,0.0455,0.1812
2015-05-09,28,660.16,23.5771,0,0.0,0.0632,0.24
2015-05-10,30,1607.82,53.594,0,0.0,0.0452,0.1814
2015-05-11,21,1004.49,47.8329,0,0.0,0.0361,0.1667
2015-05-12,26,1467.53,56.4435,0,0.0,0.0533,0.3549
2015-05-13,27,703.66,26.0615,0,0.0,0.0311,0.1218
2015-05-14,24,2312.37,96.3488,0,0.0,0.0825,0.4606
2015-05-15,41,1300.01,31.7076,0,0.0,0.0693,0.7054
2015-05-16,37,271.7,7.3432,0,0.0,0.0254,0.1625
2015-05-17,44,1257.47,28.5789,0,0.0,0.0395,0.2075
2015-05-18,20,715.22,35.761,0,0.0,0.04,0.1867
2015-05-19,32,1735.18,54.2244,0,0.0,0.0462,0.3638
2015-05-20,26,1576.61,60.6388,0,0.0,0.0298,0.136
2015-05-21,27,1662.46,61.5726,0,0.0,0.0461,0.2293
2015-05-22,22,1019.06,46.3209,0,0.0,0.0736,0.4347
2015-05-23,44,1864.08,42.3655,0,0.0,0.0378,0.2593
2015-05-24,34,1353.68,39.8141,0,0.0,0.0235,0.0898
2015-05-25,28,3506.55,125.2339,0,0.0,0.0536,0.1816
2015-05-26,31,1634.21,52.7165,0,0.0,0.0617,0.3243
2015-05-27,33,1394.41,42.2548,0,0.0,0.0828,0.6722
2015-05-28,24,1565.95,65.2479,0,0.0,0.0473,0.3634
2015-05-29,25,1118.55,44.742,0,0.0,0.0709,0.2214
2015-05-30,16,637.04,39.815,0,0.0,0.0355,0.1193
2015-05-31,21,1194.11,56.8624,0,0.0,0.0648,0.2847
2015-06-01,32,2684.01,83.8753,0,0.0,0.0671,0.3692
2015-06-02,30,949.69,31.6563,0,0.0,0.0511,0.2915
2015-06-03,30,1641.7,54.7233,0,0.0,0.0413,0.1648
2015-06-04,25,1707.45,68.298,0,0.0,0.0595,0.4018
2015-06-05,21,1192.83,56.8014,0,0.0,0.0671,0.2878
2015-06-06,37,1353.94,36.593,0,0.0,0.0636,0.2519
2015-06-07,30,1019.11,33.9703,0,0.0,0.032,0.1853
2015-06-08,28,961.14,34.3264,0,0.0,0.0373,0.2072
2015-06-09,28,1099.5,39.2679,0,0.0,0.0449,0.2172
2015-06-10,39,1760.83,45.1495,0,0.0,0.065,0.3299
2015-06-11,26,874.7,33.6423,0,0.0,0.0367,0.1919
2015-06-12,21,2400.16,114.2933,0,0.0,0.0832,0.4463
2015-06-13,32,1001.03,31.2822,0,0.0,0.0471,0.2234
2015-06-14,33,164.33,4.9797,0,0.0,0.0354,0.1709
2015-06-15,32,3352.63,104.7697,0,0.0,0.0414,0.266
2015-06-16,30,613.48,20.4493,0,0.0,0.0257,0.1262
2015-06-17,32,1467.77,45.8678,0,0.0,0.0328,0.1616
2015-06-18,28,1530.17,54.6489,0,0.0,0.0558,0.5232
2015-06-19,23,1572.37,68.3639,0,0.0,0.0848,0.4467
2015-06-20,30,1145.93,38.1977,0,0.0,0.0529,0.2813
2015-06-21,26,1058.23,40.7012,0,0.0,0.0618,0.4992
2015-06-22,31,1396.14,45.0368,0,0.0,0.0349,0.2047
2015-06-23,21,982.62,46.7914,0,0.0,0.0399,0.1717
2015-06-24,28,721.36,25.7629,0,0.0,0.0563,0.3971
2015-06-25,18,709.18,39.3989,0,0.0,0.0683,0.4039
2015-06-26,26,1534.97,59.0373,0,0.0,0.0625,0.4827
2015-06-27,26,976.11,37.5427,0,0.0,0.0425,0.2257
2015-06-28,29,1602.45,55.2569,0,0.0,0.0378,0.2274
2015-06-29,36,1448.9,40.2472,0,0.0,0.0595,0.6473
2015-06-30,31,454.97,14.6765,0,0.0,0.0329,0.1679
2015-07-01,31,1242.97,40.0958,0,0.0,0.0357,0.1787
2015-07-02,24,1114.28,46.4283,0,0.0,0.0492,0.2217
2015-07-03,24,1321.73,55.0721,0,0.0,0.0653,0.2805
2015-07-04,40,927.64,23.191,0,0.0,0.0565,0.2673
2015-07-05,23,1189.27,51.7074,0,0.0,0.0536,0.4035
2015-07-06,27,1278.3,47.3444,0,0.0,0.0404,0.1597
2015-07-07,30,1243.26,41.442,0,0.0,0.0639,0.3132
2015-07-08,31,1194.62,38.5361,0,0.0,0.0661,0.6401
2015-07-09,23,724.85,31.5152,0,0.0,0.0379,0.1523
2015-07-10,33,936.13,28.3676,0,0.0,0.0696,0.292
2015-07-11,24,1024.89,42.7038,0,0.0,0.0434,0.2384
2015-07-12,26,740.73,28.4896,0,0.0,0.072,0.2624
2015-07-13,25,853.04,34.1216,0,0.0,0.0288,0.1162
2015-07-14,34,1202.8,35.3765,0,0.0,0.0519,0.2016
2015-07-15,29,983.35,33.9086,0,0.0,0.0392,0.1874
2015-07-16,21,996.13,47.4348,0,0.0,0.047,0.173
2015-07-17,27,882.92,32.7007,0,0.0,0.0563,0.3196
2015-07-18,35,1595.54,45.5869,0,0.0,0.0572,0.2444
2015-07-19,29,1044.96,36.0331,0,0.0,0.0475,0.3951
2015-07-20,34,1342.38,39.4818,0,0.0,0.0643,0.555
2015-07-21,24,415.34,17.3058,0,0.0,0.0669,0.3811
2015-07-22,30,1014.38,33.8127,0,0.0,0.0396,0.1295
2015-07-23,21,927.06,44.1457,0,0.0,0.0697,0.223
2015-07-24,37,1512.63,40.8819,0,0.0,0.0521,0.335
2015-07-25,31,957.61,30.8906,0,0.0,0.0562,0.5242
2015-07-26,32,1630.0,50.9375,0,0.0,0.0691,0.4629
2015-07-27,35,1198.4,34.24,0,0.0,0.0875,0.4032
2015-07-28,25,883.31,35.3324,0,0.0,0.033,0.1706
2015-07-29,32,2228.34,69.6356,0,0.0,0.063,0.2597
2015-07-30,33,2419.59,73.3209,0,0.0,0.0596,0.4468
2015-07-31,28,1028.68,36.7386,0,0.0,0.0508,0.3877
2015-08-01,31,1374.96,44.3535,0,0.0,0.0508,0.5546
2015-08-02,28,775.96,27.7129,1,0.047619047619047616,0.0584,0.8815
2015-08-03,34,1398.24,41.1247,1,0.045454545454545456,0.0637,0.6205
2015-08-04,33,1296.59,39.2906,0,0.0,0.0526,0.4066
2015-08-05,35,2135.19,61.0054,0,0.0,0.0568,0.5705
2015-08-06,25,1012.17,40.4868,0,0.0,0.0448,0.1887
2015-08-07,32,1290.49,40.3278,1,0.04,0.0978,0.6566
2015-08-08,27,1057.93,39.1826,0,0.0,0.0653,0.5231
2015-08-09,37,1079.55,29.177,0,0.0,0.0313,0.1752
2015-08-10,38,2488.52,65.4874,0,0.0,0.0501,0.3737
2015-08-11,30,1346.67,44.889,0,0.0,0.0426,0.2742
2015-08-12,30,1659.48,55.316,0,0.0,0.0497,0.2355
2015-08-13,22,2315.76,105.2618,0,0.0,0.0615,0.2255
2015-08-14,27,1290.33,47.79,0,0.0,0.0431,0.2345
2015-08-15,36,2394.41,66.5114,0,0.0,0.0401,0.2761
2015-08-16,29,837.24,28.8703,0,0.0,0.0205,0.0792
2015-08-17,28,1533.09,54.7532,1,0.058823529411764705,0.1002,0.5902
2015-08-18,29,854.58,29.4683,0,0.0,0.0407,0.1684
2015-08-19,32,1559.92,48.7475,0,0.0,0.0505,0.5137
2015-08-20,32,1021.75,31.9297,0,0.0,0.0616,0.3637
2015-08-21,22,939.52,42.7055,0,0.0,0.0558,0.2863
2015-08-22,24,1138.55,47.4396,0,0.0,0.0679,0.2126
2015-08-23,22,829.91,37.7232,0,0.0,0.04,0.1832
2015-08-24,38,1010.49,26.5918,0,0.0,0.0305,0.2447
2015-08-25,29,1203.0,41.4828,0,0.0,0.0505,0.1733
2015-08-26,30,1121.33,37.3777,0,0.0,0.026,0.1897
2015-08-27,17,616.55,36.2676,0,0.0,0.0578,0.2196
2015-08-28,25,1024.57,40.9828,0,0.0,0.0629,0.5123
2015-08-29,25,1031.85,41.274,0,0.0,0.0493,0.1735
2015-08-30,24,933.87,38.9112,1,0.058823529411764705,0.0677,0.6554
2015-08-31,32,964.04,30.1262,0,0.0,0.0441,0.2859
2015-09-01,25,1119.54,44.7816,0,0.0,0.044,0.3152
2015-09-02,27,1419.27,52.5656,0,0.0,0.0433,0.5093
2015-09-03,21,888.47,42.3081,0,0.0,0.0924,0.5575
2015-09-04,29,1060.71,36.5762,0,0.0,0.0979,0.479
2015-09-05,29,1287.73,44.4045,0,0.0,0.0355,0.172
2015-09-06,23,555.93,24.1709,0,0.0,0.0403,0.2882
2015-09-07,30,751.46,25.0487,0,0.0,0.0495,0.4101
2015-09-08,22,1597.51,72.6141,0,0.0,0.022,0.1884
2015-09-09,26,1248.17,48.0065,0,0.0,0.0711,0.5792
2015-09-10,23,961.82,41.8183,0,0.0,0.0307,0.1234
2015-09-11,21,1568.37,74.6843,0,0.0,0.0324,0.1329
2015-09-12,22,1495.46,67.9755,0,0.0,0.0289,0.1102
2015-09-13,26,1425.81,54.8388,0,0.0,0.0588,0.3325
2015-09-14,27,1310.65,48.5426,0,0.0,0.048,0.1694
2015-09-15,32,1885.62,58.9256,0,0.0,0.0552,0.272
2015-09-16,36,1317.5,36.5972,0,0.0,0.0351,0.2226
2015-09-17,24,902.56,37.6067,0,0.0,0.0337,0.2014
2015-09-18,33,2057.4,62.3455,0,0.0,0.0808,0.5604
2015-09-19,29,1470.92,50.7214,0,0.0,0.0568,0.2377
2015-09-20,28,937.77,33.4918,0,0.0,0.0429,0.1561
2015-09-21,27,1343.57,49.7619,0,0.0,0.0376,0.2829
2015-09-22,25,1135.89,45.4356,0,0.0,0.0613,0.4493
2015-09-23,22,58.54,2.6609,0,0.0,0.0257,0.1127
2015-09-24,22,942.84,42.8564,0,0.0,0.0658,0.245
2015-09-25,26,1213.83,46.6858,0,0.0,0.0619,0.667
2015-09-26,31,1114.06,35.9374,0,0.0,0.0326,0.3023
2015-09-27,41,1694.45,41.328,1,0.04,0.0557,0.6569
2015-09-28,26,1186.31,45.6273,0,0.0,0.0531,0.3211
2015-09-29,27,475.03,17.5937,0,0.0,0.0193,0.1156
2015-09-30,30,1372.15,45.7383,0,0.0,0.045,0.2464
2015-10-01,32,904.62,28.2694,0,0.0,0.0416,0.1725
2015-10-02,18,1551.59,86.1994,0,0.0,0.036,0.2716
2015-10-03,21,1037.98,49.4276,0,0.0,0.068,0.3234
2015-10-04,22,901.71,40.9868,0,0.0,0.0263,0.1133
2015-10-05,36,1650.15,45.8375,0,0.0,0.04,0.1701
2015-10-06,34,1721.16,50.6224,0,0.0,0.0681,0.4358
2015-10-07,21,918.24,43.7257,0,0.0,0.0606,0.2478
2015-10-08,33,1962.7,59.4758,0,0.0,0.0615,0.3513
2015-10-09,22,972.98,44.2264,0,0.0,0.068,0.4147
2015-10-10,33,1398.04,42.3648,0,0.0,0.0722,0.3519
2015-10-11,32,1370.89,42.8403,0,0.0,0.0487,0.346
2015-10-12,31,931.38,30.0445,0,0.0,0.0379,0.1035
2015-10-13,29,1147.11,39.5555,0,0.0,0.0646,0.6431
2015-10-14,26,771.22,29.6623,0,0.0,0.0552,0.2906
2015-10-15,28,1307.13,46.6832,0,0.0,0.0576,0.3991
2015-10-16,24,964.4,40.1833,1,0.06666666666666667,0.0437,0.2003
2015-10-17,32,1282.23,40.0697,0,0.0,0.0425,0.1922
2015-10-18,35,2032.48,58.0709,1,0.041666666666666664,0.0647,0.5761
2015-10-19,29,758.34,26.1497,0,0.0,0.0564,0.3751
2015-10-20,33,1216.48,36.863,0,0.0,0.0512,0.3706
2015-10-21,24,966.19,40.2579,0,0.0,0.0366,0.2794
2015-10-22,31,1718.48,55.4348,0,0.0,0.0469,0.285
2015-10-23,28,891.01,31.8218,0,0.0,0.0644,0.3713
2015-10-24,32,1890.02,59.0631,0,0.0,0.0495,0.426
2015-10-25,27,1234.58,45.7252,0,0.0,0.0609,0.2103
2015-10-26,32,1043.45,32.6078,0,0.0,0.0602,0.4767
2015-10-27,25,437.2,17.488,0,0.0,0.0395,0.1904
2015-10-28,26,1205.85,46.3788,0,0.0,0.0356,0.163
2015-10-29,26,991.5,38.1346,0,0.0,0.0597,0.5726
2015-10-30,30,600.24,20.008,0,0.0,0.0498,0.3271
2015-10-31,39,1249.47,32.0377,0,0.0,0.0275,0.1777
2015-11-01,28,825.73,29.4904,0,0.0,0.0647,0.1915
2015-11-02,22,1062.8,48.3091,0,0.0,0.0659,0.4027
2015-11-03,24,1194.16,49.7567,0,0.0,0.0389,0.356
2015-11-04,29,790.37,27.2541,0,0.0,0.0282,0.1509
2015-11-05,26,945.96,36.3831,0,0.0,0.0448,0.1314
2015-11-06,27,950.13,35.19,0,0.0,0.0665,0.3683
2015-11-07,37,1552.63,41.963,0,0.0,0.0256,0.1523
2015-11-08,36,474.22,13.1728,0,0.0,0.0229,0.124
2015-11-09,26,1255.5,48.2885,0,0.0,0.0757,0.3477
2015-11-10,30,875.98,29.1993,0,0.0,0.0506,0.226
2015-11-11,30,891.03,29.701,0,0.0,0.0266,0.1448
2015-11-12,24,1057.32,44.055,0,0.0,0.061,0.4862
2015-11-13,25,800.6,32.024,0,0.0,0.0537,0.3717
2015-11-14,33,1579.13,47.8524,0,0.0,0.0474,0.3193
2015-11-15,34,992.38,29.1876,0,0.0,0.0372,0.1991
2015-11-16,26,1008.4,38.7846,0,0.0,0.0589,0.4092
2015-11-17,38,1241.96,32.6832,1,0.034482758620689655,0.06,0.5919
2015-11-18,33,1461.45,44.2864,1,0.045454545454545456,0.0674,0.7897
2015-11-19,28,1554.99,55.5354,0,0.0,0.0602,0.4133
2015-11-20,27,1294.96,47.9615,0,0.0,0.0351,0.2485
2015-11-21,29,844.93,29.1355,0,0.0,0.0419,0.1601
2015-11-22,32,728.61,22.7691,0,0.0,0.0538,0.3716
2015-11-23,33,1343.31,40.7064,0,0.0,0.0426,0.2241
2015-11-24,24,740.69,30.8621,0,0.0,0.0645,0.6178
2015-11-25,29,3522.77,121.4748,0,0.0,0.0653,0.3054
2015-11-26,15,1124.77,74.9847,0,0.0,0.0968,0.2892
2015-11-27,26,781.51,30.0581,0,0.0,0.0632,0.5717
2015-11-28,30,1144.68,38.156,0,0.0,0.0343,0.2929
2015-11-29,23,1142.11,49.657,0,0.0,0.0222,0.1228
2015-11-30,29,1610.96,55.5503,0,0.0,0.0544,0.5413
2015-12-01,25,1367.87,54.7148,0,0.0,0.0448,0.3139
2015-12-02,30,1414.19,47.1397,0,0.0,0.0304,0.2226
2015-12-03,34,2612.94,76.8512,0,0.0,0.055,0.3208
2015-12-04,24,946.18,39.4242,0,0.0,0.0513,0.2316
2015-12-05,32,930.77,29.0866,1,0.045454545454545456,0.043,0.2588
2015-12-06,26,1200.24,46.1631,0,0.0,0.0398,0.2254
2015-12-07,32,1415.21,44.2253,0,0.0,0.0452,0.2841
2015-12-08,28,1691.5,60.4107,0,0.0,0.0557,0.4358
2015-12-09,28,1220.47,43.5882,0,0.0,0.0488,0.1485
2015-12-10,24,1549.42,64.5592,0,0.0,0.0608,0.2909
2015-12-11,30,1602.04,53.4013,0,0.0,0.0809,0.3801
2015-12-12,34,1776.08,52.2376,0,0.0,0.0497,0.4691
2015-12-13,27,1100.79,40.77,0,0.0,0.0581,0.2649
2015-12-14,30,1122.65,37.4217,1,0.043478260869565216,0.0699,0.5878
2015-12-15,27,576.52,21.3526,0,0.0,0.0388,0.1351
2015-12-16,32,1201.02,37.5319,0,0.0,0.067,0.2882
2015-12-17,26,943.16,36.2754,0,0.0,0.0622,0.3302
2015-12-18,38,1323.11,34.8187,0,0.0,0.0485,0.4013
2015-12-19,25,2344.71,93.7884,0,0.0,0.0504,0.2469
2015-12-20,31,1062.22,34.2652,0,0.0,0.0207,0.0964
2015-12-21,33,1360.76,41.2352,0,0.0,0.0217,0.0807
2015-12-22,31,1120.82,36.1555,0,0.0,0.0352,0.2292
2015-12-23,27,989.61,36.6522,0,0.0,0.0774,0.4717
2015-12-24,22,1454.79,66.1268,0,0.0,0.084,0.5276
2015-12-25,34,1544.55,45.4279,0,0.0,0.0599,0.3354
2015-12-26,24,911.41,37.9754,0,0.0,0.0558,0.2919
2015-12-27,27,781.33,28.9381,0,0.0,0.0361,0.1227
2015-12-28,31,1343.33,43.3332,0,0.0,0.0542,0.2388
2015-12-29,28,1142.82,40.815,0,0.0,0.0515,0.2547
2015-12-30,30,1143.26,38.1087,0,0.0,0.0425,0.1691
2015-12-31,24,841.94,35.0808,0,0.0,0.0362,0.1398
2016-01-01,25,446.86,17.8744,0,0.0,0.0592,0.1965
2016-01-02,22,1277.25,58.0568,0,0.0,0.0289,0.079
2016-01-03,36,1433.84,39.8289,0,0.0,0.0234,0.1217
2016-01-04,25,1174.87,46.9948,0,0.0,0.0302,0.1386
2016-01-05,29,1369.01,47.2072,1,0.047619047619047616,0.0668,0.6816
2016-01-06,37,1596.85,43.1581,0,0.0,0.0346,0.1845
2016-01-07,37,1782.44,48.1741,1,0.04,0.0814,0.8152
2016-01-08,35,1065.69,30.4483,0,0.0,0.0423,0.2632
2016-01-09,22,944.56,42.9345,0,0.0,0.0452,0.1935
2016-01-10,29,1629.42,56.1869,0,0.0,0.0508,0.3469
2016-01-11,34,699.0,20.5588,0,0.0,0.0558,0.2213
2016-01-12,21,639.8,30.4667,0,0.0,0.0388,0.1861
