merchant_id,tx_count,total_volume,avg_amount,fraud_count,fraud_rate,avg_fraud_score,max_fraud_score,unique_users
45854,4,267.5,66.875,0,0.0,0.0359,0.0542,2
45862,1,28.15,28.15,0,,0.0685,0.0685,1
45868,1,9.53,9.53,False,0.0,0.0522,0.0522,1
45872,1,14.51,14.51,False,0.0,0.0548,0.0548,1
45881,1,45.97,45.97,False,0.0,0.0344,0.0344,1
45891,1,6.45,6.45,False,0.0,0.1859,0.1859,1
45897,1,3.49,3.49,False,0.0,0.081,0.081,1
45900,1,22.19,22.19,0,,0.0229,0.0229,1
45907,1,20.26,20.26,0,,0.0851,0.0851,1
45910,1,20.5,20.5,False,0.0,0.0657,0.0657,1
45926,268,5834.14,21.7692,0,0.0,0.0398,0.1672,96
45928,24,467.49,19.4788,0,0.0,0.0176,0.0327,1
45937,1,131.52,131.52,False,0.0,0.2805,0.2805,1
45941,2,125.4,62.7,0,0.0,0.0181,0.0181,1
45949,3,415.25,138.4167,0,0.0,0.0815,0.1277,2
45968,3,100.98,33.66,0,0.0,0.076,0.0977,1
45971,1,177.78,177.78,False,0.0,0.3132,0.3132,1
45976,2,99.76,49.88,False,0.0,0.1076,0.1135,1
45977,1,78.41,78.41,False,0.0,0.0793,0.0793,1
45980,1,52.71,52.71,0,,0.0,0.0,1
45989,16,523.91,32.7444,0,0.0,0.0391,0.081,1
45992,2,1202.63,601.315,False,0.0,0.0843,0.1588,2
45998,4,225.96,56.49,0,0.0,0.0502,0.0638,1
46010,5,140.61,28.122,0,0.0,0.0066,0.0093,1
46025,2,28.41,14.205,False,0.0,0.0393,0.07,1
46054,6,57.43,9.5717,0,0.0,0.054,0.091,2
46066,3,53.23,17.7433,False,0.0,0.0107,0.0248,2
46081,1,426.99,426.99,0,,0.1876,0.1876,1
46089,1,140.27,140.27,False,0.0,0.0074,0.0074,1
46097,1,79.86,79.86,False,0.0,0.0675,0.0675,1
46099,1,804.88,804.88,False,0.0,0.0384,0.0384,1
46127,11,147.06,13.3691,0,0.0,0.041,0.1092,4
46150,1,13.51,13.51,0,,0.1105,0.1105,1
46166,1,92.32,92.32,False,0.0,0.0708,0.0708,1
46168,1,148.62,148.62,False,0.0,0.0,0.0,1
46176,1,63.81,63.81,False,0.0,0.1091,0.1091,1
46180,2,195.2,97.6,0,0.0,0.0616,0.0653,1
46182,2,69.45,34.725,False,0.0,0.0328,0.0377,1
46183,1,13.92,13.92,False,0.0,0.0996,0.0996,1
46186,1,22.04,22.04,False,0.0,0.0934,0.0934,1
46202,5,22.77,4.554,0,0.0,0.0933,0.1277,1
46204,1,2.91,2.91,0,,0.0194,0.0194,1
46212,2,49.53,24.765,0,0.0,0.0151,0.0158,1
46213,14,708.22,50.5871,0,0.0,0.0345,0.0994,3
46235,1,110.72,110.72,0,,0.0086,0.0086,1
46236,14,348.01,24.8579,0,0.0,0.0722,0.1571,3
46264,2,113.07,56.535,False,0.0,0.0695,0.0707,2
46268,1,227.21,227.21,0,,0.0427,0.0427,1
46273,1,27.08,27.08,False,0.0,0.0149,0.0149,1
46276,2,293.84,146.92,False,0.0,0.0435,0.0483,1
46284,491,12070.94,24.5844,0,0.0,0.0145,0.1624,165
46314,1,47.74,47.74,0,,0.0,0.0,1
46317,1,11.35,11.35,0,,0.0155,0.0155,1
46318,1,205.22,205.22,False,0.0,0.0098,0.0098,1
46319,1,181.15,181.15,False,0.0,0.0356,0.0356,1
46322,1,7.93,7.93,False,0.0,0.096,0.096,1
46327,1,318.39,318.39,False,0.0,0.1551,0.1551,1
46331,1,5.75,5.75,False,0.0,0.0078,0.0078,1
46335,1,73.2,73.2,False,0.0,0.1782,0.1782,1
46351,3,81.43,27.1433,False,0.0,0.0469,0.07,2
46369,1,52.81,52.81,False,0.0,0.037,0.037,1
46382,1,42.49,42.49,False,0.0,0.0095,0.0095,1
46408,1,62.58,62.58,0,,0.1037,0.1037,1
46415,1,122.65,122.65,False,0.0,0.0212,0.0212,1
46417,20,791.88,39.594,0,0.0,0.029,0.0554,1
46418,1,2.22,2.22,False,0.0,0.0805,0.0805,1
46426,1,37.56,37.56,False,0.0,0.1025,0.1025,1
46446,2,214.6,107.3,False,0.0,0.1226,0.1644,1
46452,1,0.65,0.65,False,0.0,0.1667,0.1667,1
46453,1,10.5,10.5,False,0.0,0.04,0.04,1
46470,1,9.59,9.59,False,0.0,0.0903,0.0903,1
46474,54,2876.92,53.2763,0,0.0,0.0576,0.2099,32
46476,9,727.24,80.8044,0,0.0,0.0217,0.042,1
46484,1,48.6,48.6,False,0.0,0.0324,0.0324,1
46492,2,53.53,26.765,False,0.0,0.0268,0.0342,2
46508,1,32.63,32.63,False,0.0,0.0527,0.0527,1
46514,2,101.74,50.87,False,0.0,0.0463,0.0515,1
46519,1,16.78,16.78,0,,0.0942,0.0942,1
46521,1,168.42,168.42,False,0.0,0.3076,0.3076,1
46527,1,178.37,178.37,False,0.0,0.2083,0.2083,1
46529,1,183.99,183.99,False,0.0,0.0437,0.0437,1
46537,8,291.67,36.4588,0,0.0,0.0217,0.0669,1
46538,1,29.84,29.84,False,0.0,0.1476,0.1476,1
46552,1,34.75,34.75,0,,0.0828,0.0828,1
46556,5,188.25,37.65,0,0.0,0.0808,0.1013,1
46568,2,17.54,8.77,False,0.0,0.0681,0.0805,1
46570,2,72.68,36.34,0,,0.0608,0.0824,1
46593,1,1045.18,1045.18,False,0.0,0.0597,0.0597,1
46594,2,52.71,26.355,0,0.0,0.0416,0.0419,1
46600,1,45.92,45.92,False,0.0,0.0813,0.0813,1
46601,6,419.02,69.8367,0,0.0,0.0434,0.0823,1
46608,1,182.94,182.94,False,0.0,0.1305,0.1305,1
46610,1,110.21,110.21,False,0.0,0.1511,0.1511,1
46642,1,54.66,54.66,False,0.0,0.0748,0.0748,1
46650,1,108.58,108.58,False,0.0,0.045,0.045,1
46654,1,11.87,11.87,False,0.0,0.0095,0.0095,1
46656,7,162.69,23.2414,0,0.0,0.0336,0.0393,1
46658,1,362.14,362.14,False,0.0,0.0,0.0,1
46677,1,193.25,193.25,False,0.0,0.044,0.044,1
46680,1,17.15,17.15,False,0.0,0.0777,0.0777,1
46684,2,28.74,14.37,0,,0.0887,0.1154,2
46687,3,93.34,31.1133,0,0.0,0.0658,0.1698,2
46696,1,11.06,11.06,False,0.0,0.0666,0.0666,1
46727,1,102.28,102.28,False,0.0,0.0566,0.0566,1
46771,1,68.12,68.12,False,0.0,0.0635,0.0635,1
46801,1,82.32,82.32,False,0.0,0.0903,0.0903,1
46807,2,26.39,13.195,False,0.0,0.0461,0.0657,1
46818,1,345.49,345.49,0,,0.0367,0.0367,1
46826,1,8.8,8.8,False,0.0,0.1091,0.1091,1
46836,1,3.06,3.06,False,0.0,0.0287,0.0287,1
46842,1,17.73,17.73,0,,0.0453,0.0453,1
46872,2,155.62,77.81,0,0.0,0.0664,0.0708,1
46878,4,46.67,11.6675,0,0.0,0.0522,0.0785,1
46884,2,44.04,22.02,0,0.0,0.0,0.0,1
46891,1,36.28,36.28,False,0.0,0.1159,0.1159,1
46897,3,98.64,32.88,0,0.0,0.033,0.0541,1
46922,1,200.52,200.52,0,,0.1655,0.1655,1
46925,4,89.45,22.3625,0,0.0,0.0269,0.0371,1
46942,1,91.93,91.93,False,0.0,0.1863,0.1863,1
46947,1,132.28,132.28,0,,0.0464,0.0464,1
46951,3,130.43,43.4767,0,0.0,0.0599,0.1027,2
46965,50,2393.28,47.8656,0,0.0,0.0617,0.2499,36
46973,3,77.27,25.7567,0,0.0,0.0637,0.1326,3
46976,1,90.36,90.36,0,,0.0513,0.0513,1
46978,10,365.85,36.585,0,0.0,0.0376,0.2076,1
46983,15,848.46,56.564,0,0.0,0.0327,0.0656,1
46989,1,38.35,38.35,False,0.0,0.0736,0.0736,1
47007,1,36.25,36.25,False,0.0,0.0376,0.0376,1
47010,1,35.89,35.89,False,0.0,0.0577,0.0577,1
47028,1,34.61,34.61,0,,0.0248,0.0248,1
47031,1,218.0,218.0,False,0.0,0.058,0.058,1
47032,1,52.5,52.5,0,,0.0637,0.0637,1
47033,22,69.65,3.1659,0,0.0,0.0154,0.1263,2
47039,1,7.8,7.8,0,,0.1028,0.1028,1
47043,1,24.93,24.93,False,0.0,0.1089,0.1089,1
47061,1,13.28,13.28,False,0.0,0.0411,0.0411,1
47062,1,38.56,38.56,0,,0.0309,0.0309,1
47068,1,27.51,27.51,False,0.0,0.0286,0.0286,1
47082,1,69.88,69.88,False,0.0,0.0709,0.0709,1
47090,4,30.39,7.5975,0,0.0,0.0255,0.0848,1
47101,12,837.15,69.7625,0,0.0,0.0812,0.1811,4
47112,1,187.31,187.31,False,0.0,0.0377,0.0377,1
47117,2,43.18,21.59,False,0.0,0.1315,0.1664,1
47131,3,40.01,13.3367,0,0.0,0.0317,0.0465,1
47155,1,4.05,4.05,True,1.0,0.6558,0.6558,1
47161,3,120.39,40.13,0,0.0,0.0465,0.0695,2
47164,1,42.28,42.28,0,,0.1104,0.1104,1
47171,2,379.56,189.78,0,0.0,0.1027,0.1166,1
47174,6,208.61,34.7683,0,0.0,0.0207,0.0549,1
47175,3,31.7,10.5667,False,0.0,0.0635,0.0743,1
47191,1,25.58,25.58,False,0.0,0.1015,0.1015,1
47200,2,48.57,24.285,False,0.0,0.1416,0.1635,1
47201,1,13.85,13.85,False,0.0,0.0811,0.0811,1
47203,4,2661.87,665.4675,1,0.5,0.2599,0.6569,4
47205,8,286.58,35.8225,0,0.0,0.0693,0.1409,1
47207,7,447.33,63.9043,0,0.0,0.0791,0.1072,2
47222,17,258.69,15.2171,0,0.0,0.074,0.1427,2
47229,1,38.17,38.17,False,0.0,0.0888,0.0888,1
47234,1,14.39,14.39,False,0.0,0.0561,0.0561,1
47247,1,3.5,3.5,False,0.0,0.0442,0.0442,1
47255,1,-439.0,-439.0,0,,0.0922,0.0922,1
47264,1,30.41,30.41,0,,0.1708,0.1708,1
47269,1,75.69,75.69,False,0.0,0.1283,0.1283,1
47278,37,450.22,12.1681,0,0.0,0.0434,0.1105,32
47282,1,33.02,33.02,False,0.0,0.0249,0.0249,1
47285,2,22.17,11.085,False,0.0,0.0749,0.0793,2
47289,1,181.86,181.86,False,0.0,0.0563,0.0563,1
47327,2,95.23,47.615,0,0.0,0.0614,0.0981,1
47329,1,60.81,60.81,False,0.0,0.0554,0.0554,1
47354,1,132.59,132.59,0,,0.0473,0.0473,1
47367,1,2.01,2.01,0,,0.1118,0.1118,1
47370,2,122.77,61.385,0,,0.0735,0.0865,1
47394,1,310.98,310.98,False,0.0,0.0193,0.0193,1
47395,8,650.36,81.295,0,0.0,0.0474,0.1208,1
47399,143,1786.29,12.4915,0,0.0,0.0411,0.1317,129
47447,1,454.07,454.07,False,0.0,0.0089,0.0089,1
47455,2,31.89,15.945,0,,0.0437,0.059,1
47476,2,85.87,42.935,False,0.0,0.0361,0.0515,1
47481,1,250.32,250.32,0,,0.0634,0.0634,1
47491,1,11.01,11.01,0,,0.196,0.196,1
47496,1,54.65,54.65,False,0.0,0.0844,0.0844,1
47503,1,38.3,38.3,False,0.0,0.0332,0.0332,1
47508,4,123.95,30.9875,0,0.0,0.0399,0.0938,2
47509,1,7.39,7.39,False,0.0,0.1216,0.1216,1
47530,1,16.16,16.16,False,0.0,0.04,0.04,1
47588,3,137.41,45.8033,False,0.0,0.0122,0.0183,1
47589,2,157.04,78.52,False,0.0,0.1371,0.2547,2
47601,2,79.0,39.5,0,0.0,0.116,0.1466,2
47609,2,30.67,15.335,False,0.0,0.1044,0.1396,1
47612,1,74.79,74.79,0,,0.0525,0.0525,1
47626,1,92.99,92.99,False,0.0,0.1257,0.1257,1
47640,2,17.6,8.8,0,0.0,0.0566,0.0598,2
47643,1,32.01,32.01,False,0.0,0.0704,0.0704,1
47645,2,20.24,10.12,False,0.0,0.075,0.1401,2
47650,14,674.36,48.1686,0,0.0,0.0497,0.1319,2
47670,1,208.2,208.2,False,0.0,0.2359,0.2359,1
47672,1,77.11,77.11,0,,0.2255,0.2255,1
47674,1,39.07,39.07,0,,0.1308,0.1308,1
47680,15,669.84,44.656,0,0.0,0.0542,0.1615,5
47684,1,27.09,27.09,False,0.0,0.029,0.029,1
47687,1,28.25,28.25,0,,0.1822,0.1822,1
47696,1,18.71,18.71,False,0.0,0.1209,0.1209,1
47708,5,685.45,137.09,0,0.0,0.1481,0.3,3
47713,19,123.05,6.4763,0,0.0,0.043,0.1145,2
47718,2,50.49,25.245,False,0.0,0.084,0.1355,1
47728,1,171.92,171.92,False,0.0,0.0181,0.0181,1
47735,1,2.52,2.52,False,0.0,0.0457,0.0457,1
47737,1,68.33,68.33,False,0.0,0.0963,0.0963,1
47738,1,58.62,58.62,False,0.0,0.1548,0.1548,1
47756,19,154.26,8.1189,0,0.0,0.0368,0.0654,2
47757,5,590.11,118.022,0,0.0,0.0114,0.0451,1
47758,1,13.63,13.63,False,0.0,0.0,0.0,1
47760,2,181.62,90.81,0,,0.0654,0.1059,1
47768,2,75.93,37.965,0,0.0,0.0213,0.0259,1
47769,8,191.94,23.9925,0,0.0,0.0566,0.0717,1
47776,1,460.0,460.0,False,0.0,0.0096,0.0096,1
47785,3,25.44,8.48,0,0.0,0.028,0.0756,1
47789,1,74.6,74.6,0,,0.1903,0.1903,1
47816,2,17.78,8.89,False,0.0,0.1005,0.1257,1
47820,5,191.95,38.39,0,0.0,0.0399,0.0663,3
47835,8,348.03,43.5037,0,0.0,0.034,0.0653,1
47851,8,126.08,15.76,0,0.0,0.0048,0.0195,1
47855,1,7.73,7.73,0,,0.0471,0.0471,1
47874,2,39.21,19.605,0,0.0,0.026,0.0345,1
47882,1,30.18,30.18,0,,0.1181,0.1181,1
47889,1,34.21,34.21,False,0.0,0.0716,0.0716,1
47895,1,139.07,139.07,0,,0.2295,0.2295,1
47910,2,55.27,27.635,0,0.0,0.0738,0.0861,2
47914,1,12.97,12.97,False,0.0,0.0143,0.0143,1
47917,12,302.31,25.1925,0,0.0,0.0472,0.1042,2
47928,1,216.38,216.38,False,0.0,0.1468,0.1468,1
47931,1,11.18,11.18,0,,0.0382,0.0382,1
47944,1,3.48,3.48,False,0.0,0.0482,0.0482,1
47960,3,250.12,83.3733,0,0.0,0.0268,0.0325,1
47964,1,75.05,75.05,0,,0.026,0.026,1
47970,2,15.78,7.89,0,0.0,0.0558,0.0676,2
47971,2,48.3,24.15,0,0.0,0.0597,0.0642,1
47985,1,13.1,13.1,False,0.0,0.1231,0.1231,1
47993,1,70.47,70.47,False,0.0,0.0531,0.0531,1
48004,1,21.94,21.94,False,0.0,0.1399,0.1399,1
48005,4,82.39,20.5975,0,0.0,0.0858,0.1692,2
48014,1,206.51,206.51,0,,0.0725,0.0725,1
48019,1,110.28,110.28,False,0.0,0.1234,0.1234,1
48022,1,40.62,40.62,0,,0.0,0.0,1
48023,3,132.29,44.0967,0,0.0,0.0188,0.0419,1
48038,13,558.39,42.9531,0,0.0,0.0499,0.1181,5
48044,1,0.82,0.82,False,0.0,0.1612,0.1612,1
48055,3,76.97,25.6567,0,0.0,0.0668,0.1165,3
48075,1,36.18,36.18,False,0.0,0.078,0.078,1
48079,5,81.06,16.212,0,0.0,0.0144,0.0361,1
48093,1,24.6,24.6,False,0.0,0.1611,0.1611,1
48094,1,20.4,20.4,False,0.0,0.0085,0.0085,1
48120,1,58.01,58.01,False,0.0,0.0959,0.0959,1
48124,2,29.38,14.69,False,0.0,0.0514,0.0596,1
48125,2,78.62,39.31,0,,0.0238,0.0326,1
48141,1,22.57,22.57,0,,0.0752,0.0752,1
48144,8,910.42,113.8025,0,0.0,0.1024,0.1246,2
48150,2,49.27,24.635,0,0.0,0.1337,0.1511,2
48177,1,87.73,87.73,False,0.0,0.0866,0.0866,1
48181,1,22.29,22.29,False,0.0,0.1321,0.1321,1
48205,1,142.06,142.06,False,0.0,0.1534,0.1534,1
48230,1,64.4,64.4,False,0.0,0.2277,0.2277,1
48238,7,89.06,12.7229,0,0.0,0.0262,0.1166,1
48245,1,20.67,20.67,False,0.0,0.0786,0.0786,1
48247,1,198.0,198.0,0,,0.0545,0.0545,1
48251,4,137.88,34.47,0,0.0,0.0463,0.0486,1
48267,15,3996.5,266.4333,0,0.0,0.237,0.7732,15
48284,1,2.06,2.06,False,0.0,0.0151,0.0151,1
48297,2,119.44,59.72,False,0.0,0.0398,0.0543,1
48316,13,623.25,47.9423,0,0.0,0.0088,0.0343,1
48332,1,43.05,43.05,0,,0.176,0.176,1
48354,4,38.67,9.6675,0,0.0,0.0994,0.2124,3
48358,1,31.2,31.2,False,0.0,0.0701,0.0701,1
48362,1,82.17,82.17,False,0.0,0.016,0.016,1
48363,3,293.32,97.7733,0,0.0,0.1096,0.1852,2
48367,3,23.84,7.9467,0,0.0,0.0496,0.0822,1
48368,1,9.36,9.36,0,,0.1085,0.1085,1
48376,1,76.5,76.5,False,0.0,0.0934,0.0934,1
48377,1,119.62,119.62,0,,0.2209,0.2209,1
48405,1,290.06,290.06,False,0.0,0.1172,0.1172,1
48411,9,166.36,18.4844,0,0.0,0.0553,0.0849,5
48419,1,7.49,7.49,False,0.0,0.0,0.0,1
48427,2,126.59,63.295,False,0.0,0.0574,0.0703,1
48428,1,24.28,24.28,False,0.0,0.0265,0.0265,1
48431,6,159.75,26.625,0,0.0,0.0406,0.1187,2
48439,6,320.13,53.355,0,0.0,0.0365,0.0773,2
48461,1,35.36,35.36,0,,0.0914,0.0914,1
48462,1,39.2,39.2,0,,0.1291,0.1291,1
48466,5,443.15,88.63,0,0.0,0.0883,0.2068,2
48472,1,3.6,3.6,False,0.0,0.0151,0.0151,1
48477,1,13.22,13.22,False,0.0,0.0812,0.0812,1
48479,1,82.14,82.14,0,,0.087,0.087,1
48481,1,16.81,16.81,False,0.0,0.0517,0.0517,1
48506,1,50.24,50.24,False,0.0,0.0155,0.0155,1
48512,1,24.33,24.33,False,0.0,0.0433,0.0433,1
48516,6,174.37,29.0617,0,0.0,0.0497,0.0939,3
48520,1,109.15,109.15,False,0.0,0.1323,0.1323,1
48522,1,4.49,4.49,0,,0.0249,0.0249,1
48528,7,87.1,12.4429,0,0.0,0.0533,0.0641,3
48547,3,44.26,14.7533,0,0.0,0.1084,0.1614,3
48552,2,19.05,9.525,False,0.0,0.0506,0.0833,2
48558,1,4.85,4.85,False,0.0,0.0373,0.0373,1
48566,1,309.74,309.74,False,0.0,0.128,0.128,1
48577,1,21.21,21.21,False,0.0,0.0154,0.0154,1
48587,2,365.35,182.675,False,0.0,0.226,0.2448,1
48605,2,172.49,86.245,0,0.0,0.0453,0.0617,1
48618,90,3352.49,37.2499,0,0.0,0.0426,0.1497,69
48619,1,23.15,23.15,0,,0.0345,0.0345,1
48628,1,46.19,46.19,0,,0.0428,0.0428,1
48645,1,40.15,40.15,False,0.0,0.0637,0.0637,1
48652,1,63.65,63.65,False,0.0,0.1168,0.1168,1
48675,1,3.26,3.26,False,0.0,0.1863,0.1863,1
48688,1,98.67,98.67,False,0.0,0.0407,0.0407,1
48703,1,113.28,113.28,False,0.0,0.0685,0.0685,1
48714,1,28.98,28.98,0,,0.1254,0.1254,1
48719,1,73.03,73.03,False,0.0,0.0719,0.0719,1
48728,1,10.98,10.98,0,,0.0439,0.0439,1
48741,1,99.56,99.56,False,0.0,0.0449,0.0449,1
48744,1,43.38,43.38,0,,0.0371,0.0371,1
48749,1,232.77,232.77,False,0.0,0.1737,0.1737,1
48757,1,274.62,274.62,0,,0.1216,0.1216,1
48758,1,30.7,30.7,False,0.0,0.1542,0.1542,1
48762,1,35.01,35.01,0,,0.0934,0.0934,1
48764,1,149.34,149.34,0,,0.1845,0.1845,1
48783,1,59.62,59.62,0,,0.0959,0.0959,1
48795,15,1146.64,76.4427,0,0.0,0.1892,0.4212,4
48797,1,8.63,8.63,0,,0.1147,0.1147,1
48814,1,7.23,7.23,False,0.0,0.0155,0.0155,1
48816,2,79.91,39.955,0,,0.052,0.0676,1
48832,5,532.31,106.462,0,0.0,0.1933,0.4088,4
48833,2,97.8,48.9,0,0.0,0.0525,0.0659,1
48838,6,49.93,8.3217,0,0.0,0.0107,0.055,1
48846,1,8.63,8.63,0,,0.0523,0.0523,1
48853,2,76.99,38.495,0,0.0,0.0303,0.0335,1
48856,1,34.47,34.47,0,,0.0535,0.0535,1
48860,1,37.66,37.66,False,0.0,0.1543,0.1543,1
48869,1,152.78,152.78,False,0.0,0.1883,0.1883,1
48870,1,7.16,7.16,False,0.0,0.0,0.0,1
48880,4,584.53,146.1325,0,0.0,0.207,0.3274,4
48884,1,176.44,176.44,False,0.0,0.0098,0.0098,1
48885,1,11.89,11.89,0,,0.0805,0.0805,1
48896,5,83.85,16.77,0,0.0,0.055,0.0856,1
48906,2,38.17,19.085,False,0.0,0.0688,0.0739,1
48913,1,178.62,178.62,False,0.0,0.1609,0.1609,1
48919,653,37960.15,58.1319,1,0.0022675736961451248,0.0582,0.4073,363
48936,4,328.59,82.1475,False,0.0,0.0872,0.1189,1
48943,1,92.1,92.1,0,,0.0976,0.0976,1
48953,2,55.81,27.905,0,0.0,0.0582,0.0719,1
48963,1,16.45,16.45,False,0.0,0.0169,0.0169,1
48965,1,7.23,7.23,False,0.0,0.2375,0.2375,1
48971,1,185.1,185.1,False,0.0,0.1614,0.1614,1
48972,3,163.76,54.5867,0,0.0,0.0499,0.0708,2
49001,1,300.3,300.3,False,0.0,0.1564,0.1564,1
49003,1,32.57,32.57,False,0.0,0.0642,0.0642,1
49010,2,157.57,78.785,0,0.0,0.054,0.0624,1
49020,1,169.17,169.17,False,0.0,0.0794,0.0794,1
49022,1,60.86,60.86,False,0.0,0.1752,0.1752,1
49037,2,32.15,16.075,0,0.0,0.0369,0.0373,1
49046,1,60.6,60.6,False,0.0,0.058,0.058,1
49062,1,60.35,60.35,False,0.0,0.0255,0.0255,1
49066,3,45.43,15.1433,0,0.0,0.0864,0.0898,1
49089,1,16.75,16.75,False,0.0,0.0455,0.0455,1
49092,1,117.39,117.39,False,0.0,0.2491,0.2491,1
49129,1,37.43,37.43,False,0.0,0.0288,0.0288,1
49132,1,157.18,157.18,False,0.0,0.1036,0.1036,1
49152,2,55.69,27.845,0,0.0,0.071,0.0801,2
49162,1,118.83,118.83,0,,0.0249,0.0249,1
49179,2,22.57,11.285,0,0.0,0.0337,0.034,1
49183,1,28.57,28.57,False,0.0,0.3065,0.3065,1
49192,16,507.99,31.7494,0,0.0,0.1011,0.1853,2
49194,5,149.45,29.89,0,0.0,0.0105,0.0252,3
49198,8,264.58,33.0725,0,0.0,0.0089,0.0157,1
49199,1,284.52,284.52,False,0.0,0.0504,0.0504,1
49200,1,35.48,35.48,False,0.0,0.0137,0.0137,1
49235,1,10.47,10.47,0,,0.0816,0.0816,1
49239,6,96.51,16.085,0,0.0,0.009,0.0365,1
49251,4,31.29,7.8225,0,0.0,0.0323,0.077,1
49256,1,37.91,37.91,0,,0.0098,0.0098,1
49260,1,1.33,1.33,0,,0.0676,0.0676,1
49269,1,39.86,39.86,False,0.0,0.0361,0.0361,1
49272,1,168.54,168.54,0,,0.1257,0.1257,1
49305,3,87.4,29.1333,0,0.0,0.0546,0.082,1
49311,3,361.98,120.66,0,0.0,0.1581,0.186,1
49312,1,73.78,73.78,0,,0.1466,0.1466,1
49337,1,7.79,7.79,False,0.0,0.0841,0.0841,1
49354,1,100.05,100.05,0,,0.1272,0.1272,1
49363,2,21.92,10.96,0,0.0,0.0502,0.0679,2
49369,2,198.44,99.22,False,0.0,0.0848,0.1284,1
49370,3,236.84,78.9467,0,0.0,0.0408,0.0498,1
49384,1,3.76,3.76,False,0.0,0.069,0.069,1
49391,1,34.42,34.42,False,0.0,0.0436,0.0436,1
49394,5,47.3,9.46,0,0.0,0.0235,0.0359,1
49406,1,94.4,94.4,0,,0.0418,0.0418,1
49407,1,120.68,120.68,False,0.0,0.2646,0.2646,1
49454,2,238.84,119.42,False,0.0,0.1248,0.2048,1
49457,1,246.29,246.29,0,,0.1178,0.1178,1
49458,1,8.45,8.45,False,0.0,0.0701,0.0701,1
49459,1,46.57,46.57,False,0.0,0.0325,0.0325,1
49463,3,175.59,58.53,0,0.0,0.1186,0.1405,2
49468,1,45.13,45.13,False,0.0,0.104,0.104,1
49475,1,16.11,16.11,False,0.0,0.1082,0.1082,1
49479,1,101.0,101.0,False,0.0,0.0365,0.0365,1
49485,4,158.29,39.5725,0,0.0,0.037,0.0597,2
49489,1,2.39,2.39,0,,0.0275,0.0275,1
49499,2,49.93,24.965,0,0.0,0.1127,0.1199,1
49524,1,27.6,27.6,False,0.0,0.0181,0.0181,1
49552,1,31.26,31.26,False,0.0,0.2282,0.2282,1
49560,1,1047.12,1047.12,0,,0.2047,0.2047,1
49563,1,35.83,35.83,False,0.0,0.1179,0.1179,1
49568,2,124.62,62.31,False,0.0,0.0,0.0,1
49579,2,112.43,56.215,False,0.0,0.0827,0.1089,1
49604,1,104.6,104.6,False,0.0,0.0283,0.0283,1
49608,3,35.78,11.9267,0,0.0,0.0296,0.057,1
49622,3,104.58,34.86,0,0.0,0.0268,0.0435,1
49628,1,16.57,16.57,False,0.0,0.1207,0.1207,1
49637,125,11586.36,92.6909,0,0.0,0.1822,0.6431,118
49648,1,92.65,92.65,False,0.0,0.1079,0.1079,1
49654,3,62.25,20.75,0,0.0,0.0184,0.0381,2
49666,1,35.23,35.23,False,0.0,0.0665,0.0665,1
49677,1,24.01,24.01,False,0.0,0.2129,0.2129,1
49685,1,15.07,15.07,False,0.0,0.1781,0.1781,1
49689,1,50.63,50.63,False,0.0,0.0425,0.0425,1
49702,3,403.63,134.5433,0,0.0,0.2559,0.5022,2
49715,1,78.45,78.45,False,0.0,0.0613,0.0613,1
49718,1,51.95,51.95,0,,0.0385,0.0385,1
49725,8,220.38,27.5475,0,0.0,0.0649,0.1193,5
49733,1,17.94,17.94,0,,0.1046,0.1046,1
49734,1,116.51,116.51,False,0.0,0.2358,0.2358,1
49737,1,61.74,61.74,False,0.0,0.019,0.019,1
49739,1,53.77,53.77,0,,0.0279,0.0279,1
49743,1,12.67,12.67,False,0.0,0.0154,0.0154,1
49764,1,57.52,57.52,False,0.0,0.2058,0.2058,1
49773,2,278.81,139.405,False,0.0,0.0571,0.0623,1
49789,321,7142.47,22.2507,0,0.0,0.0656,0.2175,68
49791,1,39.09,39.09,False,0.0,0.0625,0.0625,1
49801,1,96.72,96.72,False,0.0,0.0993,0.0993,1
49820,1,8.74,8.74,0,,0.132,0.132,1
49836,1,24.07,24.07,False,0.0,0.1409,0.1409,1
49863,1,8.95,8.95,0,,0.0605,0.0605,1
49873,1,2.17,2.17,0,,0.0588,0.0588,1
49889,1,3.02,3.02,False,0.0,0.0981,0.0981,1
49903,3,20.01,6.67,0,0.0,0.0176,0.0272,1
49906,17,35.82,2.1071,0,0.0,0.0158,0.0573,2
49937,1,0.72,0.72,False,0.0,0.0915,0.0915,1
49944,31,3376.63,108.9235,0,0.0,0.1191,0.3106,4
49955,1,31.34,31.34,False,0.0,0.0899,0.0899,1
49959,1,42.41,42.41,False,0.0,0.0173,0.0173,1
49970,3,52.49,17.4967,0,0.0,0.0359,0.0586,1
49991,1,25.42,25.42,False,0.0,0.0274,0.0274,1
49993,4,99.42,24.855,0,0.0,0.0503,0.081,2
49994,1,40.39,40.39,0,,0.1289,0.1289,1
49996,1,15.54,15.54,0,,0.0738,0.0738,1
50001,1,60.9,60.9,False,0.0,0.0776,0.0776,1
50026,5,73.3,14.66,0,0.0,0.051,0.0655,1
50028,2,383.53,191.765,False,0.0,0.322,0.3588,1
50034,3,245.43,81.81,0,0.0,0.093,0.1321,1
50055,3,40.33,13.4433,0,0.0,0.0331,0.0852,3
50057,1,19.26,19.26,False,0.0,0.0372,0.0372,1
